Day,Hour,DHI,DNI,WS,RH,T,TARGET
379.000000,7.500000,0.000000,0.000000,0.900000,61.300000,-5.000000,0.000000
379.000000,8.000000,30.000000,510.000000,1.200000,61.740000,-5.000000,7.695949
379.000000,8.500000,45.000000,680.000000,1.500000,57.240000,-4.000000,15.767136
379.000000,9.000000,57.000000,771.000000,1.800000,53.900000,-3.000000,23.744296
379.000000,9.500000,66.000000,836.000000,1.600000,50.030000,-2.000000,31.252030
379.000000,10.000000,75.000000,869.000000,1.400000,52.770000,-1.000000,37.727261
379.000000,10.500000,58.000000,887.000000,1.600000,49.000000,0.000000,40.448435
379.000000,11.000000,130.000000,622.000000,1.800000,51.690000,0.000000,38.665326
379.000000,11.500000,126.000000,671.000000,2.000000,51.680000,0.000000,41.856153
379.000000,12.000000,108.000000,753.000000,2.200000,54.310000,0.000000,44.577742
379.000000,12.500000,101.000000,775.000000,2.200000,54.300000,0.000000,44.859285
379.000000,13.000000,125.000000,666.000000,2.300000,55.370000,0.000000,41.199218
379.000000,13.500000,204.000000,95.000000,2.200000,55.370000,0.000000,23.086578
379.000000,14.000000,155.000000,422.000000,2.100000,55.380000,0.000000,30.688256
379.000000,14.500000,159.000000,123.000000,1.900000,55.380000,0.000000,19.051119
379.000000,15.000000,131.000000,108.000000,1.700000,54.280000,-1.000000,15.391221
379.000000,15.500000,97.000000,96.000000,1.500000,58.460000,-1.000000,11.261869
379.000000,16.000000,61.000000,80.000000,1.300000,64.500000,-2.000000,6.944896
379.000000,16.500000,26.000000,43.000000,1.300000,69.570000,-3.000000,2.721678
379.000000,17.000000,0.000000,0.000000,1.400000,68.850000,-4.000000,0.000000
379.000000,17.500000,0.000000,0.000000,1.100000,68.860000,-4.000000,0.000000
379.000000,18.000000,0.000000,0.000000,0.900000,71.760000,-5.000000,0.000000
379.000000,18.500000,0.000000,0.000000,0.600000,71.770000,-5.000000,0.000000
379.000000,19.000000,0.000000,0.000000,0.300000,71.400000,-5.000000,0.000000
380.000000,4.500000,0.000000,0.000000,1.100000,74.130000,-9.000000,0.000000
380.000000,5.000000,0.000000,0.000000,1.200000,71.920000,-9.000000,0.000000
380.000000,5.500000,0.000000,0.000000,1.200000,71.940000,-9.000000,0.000000
380.000000,6.000000,0.000000,0.000000,1.200000,70.270000,-9.000000,0.000000
380.000000,6.500000,0.000000,0.000000,1.200000,70.290000,-9.000000,0.000000
380.000000,7.000000,0.000000,0.000000,1.200000,69.540000,-9.000000,0.000000
380.000000,7.500000,0.000000,0.000000,1.500000,59.390000,-7.000000,0.000000
380.000000,8.000000,28.000000,584.000000,1.800000,58.870000,-6.000000,8.259158
380.000000,8.500000,41.000000,746.000000,2.800000,54.500000,-5.000000,16.705840
380.000000,9.000000,49.000000,850.000000,3.800000,46.830000,-4.000000,25.058485
380.000000,9.500000,56.000000,909.000000,4.200000,43.400000,-3.000000,32.753989
380.000000,10.000000,53.000000,908.000000,4.700000,38.730000,-3.000000,37.071134
380.000000,10.500000,57.000000,912.000000,4.900000,35.920000,-2.000000,41.481674
380.000000,11.000000,62.000000,944.000000,5.100000,36.420000,-2.000000,46.268021
380.000000,11.500000,76.000000,864.000000,5.100000,36.390000,-1.000000,46.079814
380.000000,12.000000,228.000000,251.000000,5.300000,38.210000,-1.000000,33.034816
380.000000,12.500000,225.000000,253.000000,5.300000,35.460000,0.000000,32.752909
380.000000,13.000000,205.000000,51.000000,5.400000,37.870000,0.000000,21.585012
380.000000,13.500000,192.000000,51.000000,5.300000,37.860000,0.000000,20.177294
380.000000,14.000000,58.000000,870.000000,5.200000,40.490000,0.000000,39.040717
380.000000,14.500000,60.000000,792.000000,4.700000,40.480000,0.000000,32.565213
380.000000,15.000000,54.000000,746.000000,4.200000,47.570000,-1.000000,26.371543
380.000000,15.500000,48.000000,673.000000,3.200000,51.260000,-2.000000,19.426938
380.000000,16.000000,39.000000,562.000000,2.200000,58.250000,-3.000000,12.106775
380.000000,16.500000,25.000000,374.000000,1.800000,58.260000,-3.000000,5.067952
380.000000,17.000000,0.000000,0.000000,1.500000,62.330000,-4.000000,0.000000
380.000000,17.500000,0.000000,0.000000,1.400000,62.340000,-4.000000,0.000000
380.000000,18.000000,0.000000,0.000000,1.400000,62.520000,-4.000000,0.000000
380.000000,18.500000,0.000000,0.000000,1.400000,62.520000,-4.000000,0.000000
380.000000,19.000000,0.000000,0.000000,1.400000,62.810000,-4.000000,0.000000
381.000000,4.500000,0.000000,0.000000,1.500000,78.950000,-6.000000,0.000000
381.000000,5.000000,0.000000,0.000000,1.700000,77.680000,-6.000000,0.000000
381.000000,5.500000,0.000000,0.000000,2.000000,71.930000,-6.000000,0.000000
381.000000,6.000000,0.000000,0.000000,2.300000,71.390000,-6.000000,0.000000
381.000000,6.500000,0.000000,0.000000,2.500000,71.410000,-5.000000,0.000000
381.000000,7.000000,0.000000,0.000000,2.700000,70.750000,-5.000000,0.000000
381.000000,7.500000,12.000000,0.000000,2.800000,65.550000,-4.000000,1.126224
381.000000,8.000000,35.000000,351.000000,3.000000,63.650000,-4.000000,6.663492
381.000000,8.500000,53.000000,497.000000,3.400000,59.060000,-2.000000,13.608241
381.000000,9.000000,69.000000,576.000000,3.800000,59.480000,-1.000000,20.459062
381.000000,9.500000,83.000000,626.000000,4.400000,51.340000,0.000000,26.840493
381.000000,10.000000,86.000000,685.000000,5.000000,52.770000,1.000000,32.471009
381.000000,10.500000,73.000000,929.000000,5.100000,52.760000,1.000000,43.920324
381.000000,11.000000,74.000000,956.000000,5.300000,55.790000,2.000000,48.142903
381.000000,11.500000,68.000000,907.000000,5.300000,55.780000,2.000000,47.485982
381.000000,12.000000,76.000000,977.000000,5.300000,52.700000,3.000000,52.271544
381.000000,12.500000,76.000000,977.000000,5.100000,52.700000,3.000000,52.177700
381.000000,13.000000,73.000000,873.000000,5.000000,52.830000,3.000000,45.983944
381.000000,13.500000,75.000000,834.000000,4.900000,52.850000,3.000000,42.417842
381.000000,14.000000,68.000000,939.000000,4.900000,52.690000,3.000000,42.887066
381.000000,14.500000,63.000000,909.000000,4.300000,56.640000,2.000000,37.069097
381.000000,15.000000,57.000000,864.000000,3.800000,58.780000,1.000000,30.218684
381.000000,15.500000,49.000000,797.000000,3.000000,63.240000,0.000000,22.429643
381.000000,16.000000,38.000000,694.000000,2.200000,64.450000,0.000000,14.171029
381.000000,16.500000,24.000000,505.000000,2.100000,69.440000,-1.000000,6.100179
381.000000,17.000000,0.000000,0.000000,2.100000,69.470000,-2.000000,0.000000
381.000000,17.500000,0.000000,0.000000,2.400000,69.490000,-2.000000,0.000000
381.000000,18.000000,0.000000,0.000000,2.700000,67.760000,-2.000000,0.000000
381.000000,18.500000,0.000000,0.000000,2.800000,67.770000,-2.000000,0.000000
381.000000,19.000000,0.000000,0.000000,3.000000,66.270000,-2.000000,0.000000
382.000000,4.500000,0.000000,0.000000,1.500000,60.880000,-2.000000,0.000000
382.000000,5.000000,0.000000,0.000000,1.400000,61.850000,-2.000000,0.000000
382.000000,5.500000,0.000000,0.000000,1.200000,61.860000,-2.000000,0.000000
382.000000,6.000000,0.000000,0.000000,1.200000,62.570000,-2.000000,0.000000
382.000000,6.500000,0.000000,0.000000,1.200000,62.570000,-2.000000,0.000000
382.000000,7.000000,0.000000,0.000000,1.200000,64.140000,-3.000000,0.000000
382.000000,7.500000,13.000000,0.000000,1.200000,59.530000,-2.000000,1.220049
382.000000,8.000000,35.000000,362.000000,1.400000,67.710000,-1.000000,6.850970
382.000000,8.500000,53.000000,504.000000,1.900000,58.440000,0.000000,13.795638
382.000000,9.000000,71.000000,578.000000,2.400000,58.410000,1.000000,20.740153
382.000000,9.500000,84.000000,634.000000,2.300000,58.400000,2.000000,27.215286
382.000000,10.000000,85.000000,696.000000,2.200000,59.450000,3.000000,32.845674
382.000000,10.500000,148.000000,508.000000,2.100000,55.310000,4.000000,34.252969
382.000000,11.000000,70.000000,870.000000,2.100000,50.060000,5.000000,44.387607
382.000000,11.500000,129.000000,671.000000,1.800000,50.020000,5.000000,42.698438
382.000000,12.000000,235.000000,224.000000,1.500000,51.850000,5.000000,32.469581
382.000000,12.500000,228.000000,270.000000,1.500000,51.820000,5.000000,33.971065
382.000000,13.000000,223.000000,266.000000,1.500000,52.460000,6.000000,32.938433
382.000000,13.500000,177.000000,435.000000,1.300000,52.450000,6.000000,35.190633
382.000000,14.000000,163.000000,420.000000,1.200000,53.430000,6.000000,31.812333
382.000000,14.500000,140.000000,390.000000,0.800000,57.320000,5.000000,26.651333
382.000000,15.000000,121.000000,352.000000,0.400000,64.190000,4.000000,21.584063
382.000000,15.500000,91.000000,326.000000,0.400000,68.960000,3.000000,15.953613
382.000000,16.000000,62.000000,266.000000,0.500000,65.400000,2.000000,10.041502
382.000000,16.500000,31.000000,177.000000,0.600000,65.420000,1.000000,4.316955
382.000000,17.000000,0.000000,0.000000,0.700000,61.030000,1.000000,0.000000
382.000000,17.500000,0.000000,0.000000,0.700000,61.040000,0.000000,0.000000
382.000000,18.000000,0.000000,0.000000,0.800000,65.130000,0.000000,0.000000
382.000000,18.500000,0.000000,0.000000,0.800000,65.130000,0.000000,0.000000
382.000000,19.000000,0.000000,0.000000,0.800000,69.210000,0.000000,0.000000
383.000000,4.500000,0.000000,0.000000,2.000000,84.410000,-2.000000,0.000000
383.000000,5.000000,0.000000,0.000000,2.200000,89.790000,-2.000000,0.000000
383.000000,5.500000,0.000000,0.000000,2.200000,89.840000,-2.000000,0.000000
383.000000,6.000000,0.000000,0.000000,2.300000,88.320000,-3.000000,0.000000
383.000000,6.500000,0.000000,0.000000,2.100000,88.350000,-3.000000,0.000000
383.000000,7.000000,0.000000,0.000000,2.000000,92.690000,-3.000000,0.000000
383.000000,7.500000,11.000000,0.000000,2.400000,86.000000,-2.000000,1.032349
383.000000,8.000000,38.000000,216.000000,2.800000,79.700000,-1.000000,5.724783
383.000000,8.500000,68.000000,293.000000,2.800000,74.030000,0.000000,11.543289
383.000000,9.000000,96.000000,345.000000,2.900000,67.460000,0.000000,17.549553
383.000000,9.500000,124.000000,366.000000,2.500000,62.730000,0.000000,22.992730
383.000000,10.000000,149.000000,384.000000,2.100000,61.370000,1.000000,27.778666
383.000000,10.500000,192.000000,259.000000,1.500000,61.340000,1.000000,28.435594
383.000000,11.000000,61.000000,968.000000,1.000000,60.720000,2.000000,47.955211
383.000000,11.500000,137.000000,645.000000,0.700000,60.670000,2.000000,42.418308
383.000000,12.000000,62.000000,993.000000,0.500000,55.120000,3.000000,52.271544
383.000000,12.500000,61.000000,992.000000,0.900000,55.110000,3.000000,52.083855
383.000000,13.000000,61.000000,986.000000,1.400000,50.150000,4.000000,50.487939
383.000000,13.500000,59.000000,972.000000,1.400000,50.150000,4.000000,47.391095
383.000000,14.000000,56.000000,953.000000,1.400000,46.270000,4.000000,42.886595
383.000000,14.500000,53.000000,922.000000,0.900000,49.680000,3.000000,37.256379
383.000000,15.000000,49.000000,878.000000,0.400000,64.360000,3.000000,30.405710
383.000000,15.500000,43.000000,811.000000,0.300000,69.180000,1.000000,22.804784
383.000000,16.000000,36.000000,707.000000,0.300000,62.170000,0.000000,14.640269
383.000000,16.500000,24.000000,525.000000,0.400000,66.910000,0.000000,6.569351
383.000000,17.000000,0.000000,0.000000,0.600000,64.290000,-1.000000,0.000000
383.000000,17.500000,0.000000,0.000000,0.900000,64.280000,-1.000000,0.000000
383.000000,18.000000,0.000000,0.000000,1.200000,69.120000,-2.000000,0.000000
383.000000,18.500000,0.000000,0.000000,1.400000,69.090000,-2.000000,0.000000
383.000000,19.000000,0.000000,0.000000,1.600000,73.950000,-3.000000,0.000000
384.000000,4.500000,0.000000,0.000000,2.800000,68.370000,-1.000000,0.000000
384.000000,5.000000,0.000000,0.000000,2.700000,70.990000,-1.000000,0.000000
384.000000,5.500000,0.000000,0.000000,2.400000,70.990000,-1.000000,0.000000
384.000000,6.000000,0.000000,0.000000,2.200000,71.250000,-1.000000,0.000000
384.000000,6.500000,0.000000,0.000000,2.000000,71.250000,-1.000000,0.000000
384.000000,7.000000,0.000000,0.000000,1.900000,70.420000,-1.000000,0.000000
384.000000,7.500000,16.000000,0.000000,2.000000,65.400000,0.000000,1.501566
384.000000,8.000000,36.000000,446.000000,2.200000,65.750000,0.000000,7.977070
384.000000,8.500000,47.000000,635.000000,2.700000,61.100000,0.000000,15.766443
384.000000,9.000000,52.000000,759.000000,3.200000,62.400000,0.000000,23.743513
384.000000,9.500000,59.000000,821.000000,3.900000,58.010000,1.000000,30.969459
384.000000,10.000000,52.000000,893.000000,4.600000,58.780000,2.000000,37.350634
384.000000,10.500000,95.000000,727.000000,4.800000,54.670000,2.000000,38.476784
384.000000,11.000000,86.000000,810.000000,5.100000,51.530000,3.000000,43.637824
384.000000,11.500000,99.000000,789.000000,5.100000,51.490000,3.000000,45.702410
384.000000,12.000000,96.000000,812.000000,5.300000,50.080000,4.000000,47.297251
384.000000,12.500000,70.000000,925.000000,5.100000,50.070000,4.000000,50.018720
384.000000,13.000000,86.000000,834.000000,5.100000,48.820000,4.000000,46.171126
384.000000,13.500000,167.000000,497.000000,4.600000,48.820000,4.000000,37.162126
384.000000,14.000000,16.000000,0.000000,4.300000,48.550000,4.000000,1.501500
384.000000,14.500000,100.000000,618.000000,3.700000,52.180000,3.000000,31.156468
384.000000,15.000000,98.000000,541.000000,3.100000,57.100000,2.000000,25.338370
384.000000,15.500000,77.000000,500.000000,2.900000,57.140000,1.000000,18.957063
384.000000,16.000000,55.000000,430.000000,2.700000,59.730000,0.000000,12.200224
384.000000,16.500000,32.000000,295.000000,2.800000,64.330000,0.000000,5.537025
384.000000,17.000000,0.000000,0.000000,3.000000,63.590000,-1.000000,0.000000
384.000000,17.500000,0.000000,0.000000,3.200000,63.630000,-1.000000,0.000000
384.000000,18.000000,0.000000,0.000000,3.400000,63.440000,-2.000000,0.000000
384.000000,18.500000,0.000000,0.000000,3.500000,63.470000,-2.000000,0.000000
384.000000,19.000000,0.000000,0.000000,3.600000,60.690000,-3.000000,0.000000
385.000000,4.500000,0.000000,0.000000,2.700000,67.980000,-5.000000,0.000000
385.000000,5.000000,0.000000,0.000000,2.700000,71.650000,-5.000000,0.000000
385.000000,5.500000,0.000000,0.000000,2.700000,71.690000,-5.000000,0.000000
385.000000,6.000000,0.000000,0.000000,2.800000,69.280000,-5.000000,0.000000
385.000000,6.500000,0.000000,0.000000,2.800000,69.300000,-5.000000,0.000000
385.000000,7.000000,0.000000,0.000000,2.900000,66.850000,-5.000000,0.000000
385.000000,7.500000,12.000000,287.000000,3.400000,61.940000,-4.000000,1.783188
385.000000,8.000000,29.000000,602.000000,4.000000,57.910000,-3.000000,9.009693
385.000000,8.500000,41.000000,756.000000,4.700000,53.730000,-2.000000,17.456089
385.000000,9.000000,49.000000,850.000000,5.400000,50.910000,-1.000000,25.902299
385.000000,9.500000,56.000000,909.000000,5.700000,47.290000,0.000000,33.691388
385.000000,10.000000,61.000000,950.000000,6.100000,44.020000,0.000000,40.448435
385.000000,10.500000,65.000000,977.000000,6.100000,40.920000,0.000000,46.079308
385.000000,11.000000,67.000000,998.000000,6.100000,41.310000,1.000000,50.395756
385.000000,11.500000,69.000000,1009.000000,5.800000,41.290000,1.000000,53.305009
385.000000,12.000000,70.000000,1015.000000,5.600000,41.100000,1.000000,54.712711
385.000000,12.500000,69.000000,962.000000,5.400000,41.080000,1.000000,51.991153
385.000000,13.000000,55.000000,983.000000,5.200000,40.860000,2.000000,50.395203
385.000000,13.500000,66.000000,996.000000,4.800000,40.850000,1.000000,49.644982
385.000000,14.000000,63.000000,977.000000,4.500000,40.910000,1.000000,45.140333
385.000000,14.500000,59.000000,948.000000,3.800000,40.910000,0.000000,39.228413
385.000000,15.000000,53.000000,907.000000,3.200000,42.700000,0.000000,32.283670
385.000000,15.500000,46.000000,845.000000,2.200000,49.430000,-1.000000,24.400716
385.000000,16.000000,37.000000,747.000000,1.300000,60.540000,-2.000000,15.954490
385.000000,16.500000,25.000000,578.000000,1.000000,60.550000,-2.000000,7.507995
385.000000,17.000000,0.000000,0.000000,0.800000,61.250000,-3.000000,0.000000
385.000000,17.500000,0.000000,0.000000,0.900000,61.270000,-3.000000,0.000000
385.000000,18.000000,0.000000,0.000000,1.100000,58.170000,-4.000000,0.000000
385.000000,18.500000,0.000000,0.000000,1.500000,58.180000,-4.000000,0.000000
385.000000,19.000000,0.000000,0.000000,2.000000,60.300000,-4.000000,0.000000
386.000000,4.500000,0.000000,0.000000,2.200000,66.980000,-3.000000,0.000000
386.000000,5.000000,0.000000,0.000000,2.200000,69.910000,-3.000000,0.000000
386.000000,5.500000,0.000000,0.000000,2.200000,64.850000,-3.000000,0.000000
386.000000,6.000000,0.000000,0.000000,2.200000,67.550000,-3.000000,0.000000
386.000000,6.500000,0.000000,0.000000,2.100000,67.560000,-2.000000,0.000000
386.000000,7.000000,0.000000,0.000000,2.000000,71.300000,-2.000000,0.000000
386.000000,7.500000,19.000000,0.000000,2.000000,61.450000,0.000000,1.783110
386.000000,8.000000,27.000000,587.000000,2.000000,62.300000,1.000000,8.821604
386.000000,8.500000,39.000000,735.000000,2.300000,57.970000,2.000000,17.079938
386.000000,9.000000,47.000000,823.000000,2.600000,60.360000,4.000000,25.243969
386.000000,9.500000,54.000000,880.000000,2.100000,56.220000,5.000000,32.751109
386.000000,10.000000,59.000000,918.000000,1.700000,53.000000,7.000000,39.319236
386.000000,10.500000,63.000000,945.000000,1.600000,49.440000,8.000000,44.855341
386.000000,11.000000,71.000000,953.000000,1.500000,47.720000,9.000000,48.983747
386.000000,11.500000,73.000000,964.000000,1.400000,47.690000,9.000000,51.892743
386.000000,12.000000,75.000000,968.000000,1.300000,45.170000,9.000000,53.206483
386.000000,12.500000,75.000000,967.000000,1.100000,45.150000,9.000000,53.112645
386.000000,13.000000,105.000000,770.000000,0.900000,45.610000,10.000000,45.511218
386.000000,13.500000,83.000000,818.000000,0.700000,48.810000,9.000000,43.822624
386.000000,14.000000,137.000000,554.000000,0.500000,51.610000,9.000000,35.283312
386.000000,14.500000,158.000000,319.000000,0.600000,55.270000,8.000000,26.275095
386.000000,15.000000,130.000000,309.000000,0.700000,65.660000,7.000000,21.583351
386.000000,15.500000,49.000000,796.000000,1.000000,75.530000,5.000000,23.742208
386.000000,16.000000,39.000000,699.000000,1.300000,65.910000,3.000000,15.578234
386.000000,16.500000,26.000000,531.000000,1.400000,70.800000,2.000000,7.413819
386.000000,17.000000,0.000000,0.000000,1.600000,68.500000,1.000000,0.000000
386.000000,17.500000,0.000000,0.000000,1.700000,68.490000,0.000000,0.000000
386.000000,18.000000,0.000000,0.000000,1.800000,71.640000,0.000000,0.000000
386.000000,18.500000,0.000000,0.000000,1.900000,71.620000,0.000000,0.000000
386.000000,19.000000,0.000000,0.000000,2.100000,70.800000,0.000000,0.000000
387.000000,4.500000,0.000000,0.000000,2.900000,58.660000,0.000000,0.000000
387.000000,5.000000,0.000000,0.000000,2.800000,57.800000,0.000000,0.000000
387.000000,5.500000,0.000000,0.000000,2.700000,57.800000,0.000000,0.000000
387.000000,6.000000,0.000000,0.000000,2.600000,57.230000,0.000000,0.000000
387.000000,6.500000,0.000000,0.000000,2.500000,53.190000,0.000000,0.000000
387.000000,7.000000,0.000000,0.000000,2.500000,53.680000,0.000000,0.000000
387.000000,7.500000,19.000000,0.000000,2.600000,49.920000,0.000000,1.783110
387.000000,8.000000,36.000000,457.000000,2.800000,53.740000,1.000000,8.352369
387.000000,8.500000,48.000000,635.000000,2.800000,50.000000,2.000000,16.235326
387.000000,9.000000,54.000000,746.000000,2.900000,53.290000,4.000000,24.117844
387.000000,9.500000,48.000000,845.000000,2.700000,49.630000,5.000000,31.343469
387.000000,10.000000,53.000000,896.000000,2.500000,44.920000,7.000000,38.193148
387.000000,10.500000,79.000000,921.000000,2.100000,41.890000,8.000000,45.606058
387.000000,11.000000,82.000000,940.000000,1.700000,39.150000,9.000000,49.828294
387.000000,11.500000,85.000000,951.000000,1.400000,39.130000,9.000000,52.643452
387.000000,12.000000,87.000000,952.000000,1.100000,38.500000,10.000000,53.956599
387.000000,12.500000,87.000000,951.000000,1.000000,38.480000,10.000000,53.768924
387.000000,13.000000,109.000000,762.000000,1.000000,40.460000,10.000000,45.792731
387.000000,13.500000,223.000000,184.000000,0.900000,43.300000,9.000000,29.089964
387.000000,14.000000,110.000000,666.000000,0.900000,51.070000,9.000000,37.535438
387.000000,14.500000,167.000000,263.000000,1.100000,54.690000,8.000000,25.242860
387.000000,15.000000,142.000000,239.000000,1.400000,56.250000,7.000000,20.644945
387.000000,15.500000,60.000000,748.000000,1.500000,64.700000,5.000000,23.929894
387.000000,16.000000,48.000000,641.000000,1.700000,59.840000,4.000000,15.578063
387.000000,16.500000,32.000000,463.000000,1.800000,64.270000,3.000000,7.413738
387.000000,17.000000,0.000000,0.000000,1.900000,59.010000,3.000000,0.000000
387.000000,17.500000,0.000000,0.000000,1.900000,63.420000,2.000000,0.000000
387.000000,18.000000,0.000000,0.000000,1.900000,62.560000,2.000000,0.000000
387.000000,18.500000,0.000000,0.000000,1.800000,62.540000,1.000000,0.000000
387.000000,19.000000,0.000000,0.000000,1.800000,62.240000,1.000000,0.000000
388.000000,4.500000,0.000000,0.000000,1.800000,55.090000,-1.000000,0.000000
388.000000,5.000000,0.000000,0.000000,1.900000,52.600000,-1.000000,0.000000
388.000000,5.500000,0.000000,0.000000,2.000000,52.590000,-1.000000,0.000000
388.000000,6.000000,0.000000,0.000000,2.300000,50.480000,-2.000000,0.000000
388.000000,6.500000,0.000000,0.000000,2.600000,50.470000,-1.000000,0.000000
388.000000,7.000000,0.000000,0.000000,3.000000,49.020000,-1.000000,0.000000
388.000000,7.500000,21.000000,0.000000,3.500000,42.290000,0.000000,1.970805
388.000000,8.000000,33.000000,554.000000,4.000000,42.950000,1.000000,9.196991
388.000000,8.500000,46.000000,709.000000,4.100000,39.950000,2.000000,17.643013
388.000000,9.000000,56.000000,807.000000,4.300000,42.200000,4.000000,25.994719
388.000000,9.500000,64.000000,867.000000,4.200000,39.300000,5.000000,33.783379
388.000000,10.000000,71.000000,905.000000,4.200000,39.630000,6.000000,40.445768
388.000000,10.500000,76.000000,932.000000,4.100000,39.600000,6.000000,46.076269
388.000000,11.000000,88.000000,928.000000,4.000000,38.580000,7.000000,50.110911
388.000000,11.500000,91.000000,939.000000,3.900000,38.560000,7.000000,52.926131
388.000000,12.000000,101.000000,920.000000,3.800000,39.570000,7.000000,54.052219
388.000000,12.500000,101.000000,918.000000,3.800000,42.430000,6.000000,53.865130
388.000000,13.000000,209.000000,408.000000,3.900000,43.100000,6.000000,38.756618
388.000000,13.500000,146.000000,4.000000,4.000000,46.250000,5.000000,13.888723
388.000000,14.000000,76.000000,818.000000,4.100000,52.990000,4.000000,40.822032
388.000000,14.500000,101.000000,637.000000,3.600000,56.950000,3.000000,32.845674
388.000000,15.000000,134.000000,448.000000,3.200000,68.280000,2.000000,26.558366
388.000000,15.500000,107.000000,396.000000,2.300000,68.310000,1.000000,19.895531
388.000000,16.000000,80.000000,300.000000,1.400000,74.940000,0.000000,12.763311
388.000000,16.500000,45.000000,183.000000,1.100000,74.960000,0.000000,6.006264
388.000000,17.000000,10.000000,0.000000,0.900000,80.560000,-1.000000,0.938489
388.000000,17.500000,0.000000,0.000000,0.900000,80.580000,-1.000000,0.000000
388.000000,18.000000,0.000000,0.000000,0.900000,85.450000,-1.000000,0.000000
388.000000,18.500000,0.000000,0.000000,0.900000,85.480000,-1.000000,0.000000
388.000000,19.000000,0.000000,0.000000,1.000000,82.640000,-2.000000,0.000000
389.000000,4.500000,0.000000,0.000000,3.400000,61.220000,-4.000000,0.000000
389.000000,5.000000,0.000000,0.000000,3.400000,61.470000,-4.000000,0.000000
389.000000,5.500000,0.000000,0.000000,3.300000,61.510000,-4.000000,0.000000
389.000000,6.000000,0.000000,0.000000,3.200000,60.810000,-4.000000,0.000000
389.000000,6.500000,0.000000,0.000000,3.200000,60.830000,-4.000000,0.000000
389.000000,7.000000,0.000000,0.000000,3.300000,60.160000,-4.000000,0.000000
389.000000,7.500000,10.000000,0.000000,3.600000,55.820000,-3.000000,0.938510
389.000000,8.000000,43.000000,18.000000,4.000000,57.430000,-2.000000,4.223247
389.000000,8.500000,78.000000,38.000000,4.300000,53.320000,-1.000000,7.977157
389.000000,9.000000,112.000000,49.000000,4.600000,55.010000,-1.000000,11.824963
389.000000,9.500000,143.000000,56.000000,4.600000,51.090000,0.000000,15.297204
389.000000,10.000000,56.000000,921.000000,4.700000,50.850000,0.000000,39.885348
389.000000,10.500000,178.000000,410.000000,4.500000,47.250000,0.000000,33.972932
389.000000,11.000000,230.000000,141.000000,4.300000,45.570000,0.000000,27.966667
389.000000,11.500000,229.000000,66.000000,4.100000,45.560000,0.000000,24.681992
389.000000,12.000000,251.000000,139.000000,4.000000,43.870000,0.000000,30.312864
389.000000,12.500000,177.000000,547.000000,3.900000,40.780000,0.000000,43.263872
389.000000,13.000000,141.000000,658.000000,3.800000,39.470000,0.000000,44.483894
389.000000,13.500000,176.000000,492.000000,3.700000,39.480000,0.000000,38.665326
389.000000,14.000000,158.000000,491.000000,3.600000,41.460000,0.000000,35.286802
389.000000,14.500000,131.000000,3.000000,3.400000,41.480000,0.000000,12.481768
389.000000,15.000000,110.000000,0.000000,3.300000,44.610000,0.000000,10.323267
389.000000,15.500000,84.000000,0.000000,2.700000,48.070000,-1.000000,7.883308
389.000000,16.000000,56.000000,0.000000,2.200000,55.520000,-2.000000,5.255597
389.000000,16.500000,28.000000,0.000000,1.800000,55.550000,-3.000000,2.627827
389.000000,17.000000,5.000000,0.000000,1.500000,61.130000,-4.000000,0.469260
389.000000,17.500000,0.000000,0.000000,1.300000,61.150000,-4.000000,0.000000
389.000000,18.000000,0.000000,0.000000,1.100000,65.890000,-4.000000,0.000000
389.000000,18.500000,0.000000,0.000000,0.700000,65.910000,-4.000000,0.000000
389.000000,19.000000,0.000000,0.000000,0.400000,71.000000,-5.000000,0.000000
390.000000,4.500000,0.000000,0.000000,2.200000,62.060000,-9.000000,0.000000
390.000000,5.000000,0.000000,0.000000,2.300000,64.190000,-9.000000,0.000000
390.000000,5.500000,0.000000,0.000000,2.400000,64.200000,-9.000000,0.000000
390.000000,6.000000,0.000000,0.000000,2.500000,61.860000,-9.000000,0.000000
390.000000,6.500000,0.000000,0.000000,2.900000,57.160000,-8.000000,0.000000
390.000000,7.000000,0.000000,0.000000,3.300000,55.430000,-8.000000,0.000000
390.000000,7.500000,27.000000,0.000000,3.600000,47.400000,-6.000000,2.534060
390.000000,8.000000,29.000000,661.000000,3.900000,45.550000,-5.000000,10.323834
390.000000,8.500000,40.000000,799.000000,3.200000,39.110000,-3.000000,19.145598
390.000000,9.000000,48.000000,884.000000,2.600000,36.180000,-1.000000,27.685428
390.000000,9.500000,54.000000,936.000000,2.300000,33.600000,0.000000,35.568346
390.000000,10.000000,59.000000,972.000000,2.000000,31.380000,0.000000,42.419241
390.000000,10.500000,63.000000,995.000000,2.100000,29.170000,1.000000,48.049585
390.000000,11.000000,70.000000,1001.000000,2.300000,31.390000,2.000000,52.365965
390.000000,11.500000,72.000000,1009.000000,2.500000,31.380000,2.000000,55.181339
390.000000,12.000000,75.000000,1007.000000,2.800000,31.140000,2.000000,56.495180
390.000000,12.500000,75.000000,1004.000000,3.000000,31.140000,2.000000,56.307489
390.000000,13.000000,75.000000,995.000000,3.200000,32.580000,3.000000,54.523819
390.000000,13.500000,72.000000,982.000000,3.400000,32.580000,2.000000,51.333661
390.000000,14.000000,71.000000,957.000000,3.600000,33.740000,2.000000,46.735216
390.000000,14.500000,66.000000,927.000000,3.200000,36.260000,1.000000,40.823378
